x,y,z,map
23.100977,-5.0320716,-10.762425,11.468109
23.390692,-3.8108478,-11.314966,11.298152
23.958054,13.80242,11.588013,6.467193
17.797934,-13.210644,-9.061217,12.517484
36.038654,13.492333,28.050106,8.337291
31.690466,2.1376889,-8.116792,11.4463215
28.007792,-29.413818,16.568598,10.547554
7.6585183,7.2415752,-13.410555,8.550321
32.59627,6.81721,12.445379,9.043058
18.609203,-37.69305,23.187056,8.322466
26.29959,-22.429369,3.5987017,11.78271
-3.8683522,-9.755037,-14.287173,10.735624
30.128193,12.217559,27.635757,7.3138275
28.867857,13.55636,28.57969,7.3473563
3.4961133,-0.32065246,15.090751,2.186216
-20.119461,-26.5522,3.3377275,6.284733
32.947025,1.8372729,2.7483826,9.781414
32.900314,-16.339394,13.1385565,9.270807
29.18908,9.567171,8.252052,7.7943664
-7.1135635,-15.44457,20.951584,1.2188704
-6.224286,-15.090744,21.237524,1.0775067
19.997587,-31.74322,13.408078,9.671329
32.214405,-24.133728,16.30935,10.258819
-17.502993,-28.440832,-3.2601488,7.403077
-7.13078,-23.555326,24.115572,2.6265743
-9.958672,-30.500721,17.01352,4.372632
8.678694,-17.891174,-8.929379,11.823734
-9.113824,-9.962819,-14.78898,10.588072
29.9352,13.096313,-7.948677,9.62009
-2.399956,-23.975267,-5.2402854,9.243716
-3.4397957,-24.128057,-5.1893077,9.116038
-20.36961,-13.364348,-4.9470763,7.688718
30.129131,4.0463486,22.903069,6.6979027
-21.394396,-25.084566,2.7442362,6.27597
-20.836676,-15.051132,-3.8487005,7.4529757
-20.897512,-16.11083,-3.9902735,7.4880176
-1.7498307,2.808325,9.227957,3.2558384
30.177725,-19.943018,11.40747,10.197504
31.810143,-27.495708,19.059742,10.704605
-7.510839,-12.174716,-13.16039,10.922229
23.970001,12.729541,-7.8555965,8.634293
8.559429,11.735973,-8.011661,7.505657
1.8078171,-8.874383,20.904114,1.0319263
7.582202,11.469732,3.0049229,5.506186
-11.237211,-30.67746,13.299483,5.0164433
10.090827,8.331226,12.440927,4.146088
19.587234,2.269839,-12.212051,10.062103
5.302405,-31.064505,7.669326,8.098811
-5.3215313,7.3310404,-11.901791,7.5121036
-3.063328,-34.796783,17.37351,5.2399926
27.749676,-21.526566,4.1927915,11.563441
-16.349602,-0.1898071,0.83961153,6.232112
14.482974,-27.541883,4.8090515,10.607078
-5.9440846,-0.3500976,-16.379108,9.056868
-4.5413113,7.442336,-1.3902696,5.628542
23.381046,-15.459756,-7.428499,13.346662
32.56741,3.5544496,16.944168,8.102595
31.163694,16.932478,31.570625,8.354221
36.228477,17.864958,28.829548,9.090057
-18.667429,-27.928627,3.7910495,6.1256876
35.85078,-19.427202,22.24838,9.095599
-20.502214,-27.975283,-12.7471485,9.392874
-23.253435,-21.792974,2.3806968,6.357216
13.800485,9.49829,-10.858736,8.45571
11.624786,-37.221348,18.205797,7.467369
-10.871516,3.169851,1.0488825,5.5555887
-15.348831,2.840403,-12.1905985,8.473014
30.519562,-8.798018,6.0857425,10.021475
-15.941555,-28.670092,10.7170725,5.0701585
19.932907,5.982656,23.49996,5.0587287
6.385443,-2.2057025,-15.384846,9.956798
-14.530357,-30.546198,7.033655,5.9075656
-23.509796,-22.427849,0.32326102,6.6790657
36.005985,14.656261,25.082514,8.692134
14.6832695,-39.134727,24.90628,7.592508
-23.992691,-18.216578,-1.157713,6.9505496
-23.34688,-17.65362,-1.8746486,7.0283847
8.028585,9.774842,8.597697,4.6585608
29.74593,-23.482397,13.486449,10.697919
-7.5344014,-26.422527,-3.8462782,8.331686
-6.8283544,-27.011585,-3.119695,8.227607
-1.337271,-32.415596,9.890109,6.4924607
20.09807,13.074354,-4.524163,7.7383533
-10.5250635,-14.44312,-12.291328,10.085212
8.886307,4.873353,-13.892465,9.003749
5.827647,11.330324,-7.929114,7.250048
14.329143,-10.777526,-11.097671,11.850222
-23.641342,-23.813656,-4.496028,7.484624
-15.10215,-30.20849,3.1834738,6.4971933
5.089467,-25.746134,-2.6451068,9.66902
-18.431194,-6.3715277,-17.29804,10.320742
9.870037,11.35863,4.6513367,5.4575787
11.20799,11.636247,3.5255513,5.7303534
14.256596,-39.044186,23.954113,7.540807
27.501581,4.9164486,-12.837624,10.315775
35.669865,4.69944,-6.6002893,11.598798
-5.0954294,-28.362164,-1.4528929,8.031275
0.6922719,-37.267685,21.263346,5.536933
29.124195,-4.653448,19.928646,6.656837
-2.4248583,-4.7441635,14.567953,1.567976
28.723564,-4.509348,20.831326,6.45519
5.5119257,0.76273143,15.664941,2.4763548
6.714206,11.670771,-3.7598922,6.623474
7.8114934,11.831099,-4.233611,6.830453
7.417764,-3.5011127,20.076609,2.179195
7.5784893,-14.113289,-11.384391,12.044757
-13.637896,1.8629619,0.3537364,6.0117307
-17.64565,-16.619005,12.034126,3.8939579
20.806734,-31.379938,13.388105,9.830554
30.511892,-3.4616342,6.615701,9.587057
-5.1142673,-15.008555,21.835897,1.0426891
29.404133,-15.858327,6.4935527,10.76566
-13.77344,-30.71864,7.9864054,5.8120356
33.75471,9.880508,26.213074,7.6279907
-4.675227,-27.216646,25.49492,3.3845184
-7.0309234,3.9538054,3.9080522,4.704325
-7.533555,4.0567265,3.1803386,4.8873634
22.96233,11.199962,-10.257955,8.924472
-6.946542,5.951431,-0.7688967,5.6363425
4.960482,11.375376,-2.5601444,6.1660376
15.490591,-25.940342,2.5862896,11.19547
28.934324,20.012646,21.266975,7.9185905
-5.5066495,7.2188425,-3.4209905,6.0221086
-13.521253,2.286688,-0.6145257,6.1977534
-1.3919132,4.3633156,8.146289,3.571074
21.897682,-28.261002,10.4191675,10.788592
24.54617,18.953897,19.180895,7.0722632
27.206553,-20.243416,7.5607424,10.943427
-6.357164,-22.170424,-6.7876096,9.288503
10.265418,8.879255,11.622423,4.3390365
27.675379,-22.340996,10.628314,10.818706
9.81656,-38.655895,21.061565,6.9658227
16.702078,10.898823,11.131062,5.265913
-15.722801,-4.3674097,-17.752151,10.018279
32.116375,0.92905635,20.558168,7.3440585
-3.799499,-34.062733,15.87211,5.305916
-12.740306,4.0810933,-8.941786,7.6130385
15.387153,10.750665,-9.791269,8.325637
-23.899405,-20.150768,2.5362287,6.3643775
12.711959,-1.5517067,-13.212095,10.24148
23.688429,13.208835,-5.394804,8.266763
-13.138905,3.587127,-5.668132,7.077938
25.409214,-29.767008,14.610393,10.346336
-11.72769,4.5373898,-10.334758,7.5934486
-9.775529,5.4687433,-10.93906,7.523378
-4.078129,-31.632812,7.482068,6.660793
-15.789848,-5.7253036,7.0989842,4.6784787
27.080454,2.8549144,22.771511,6.0726466
-9.825471,-3.348566,9.117693,3.517101
-13.8401785,2.7889893,-3.337121,6.79931
21.519646,11.223268,24.911242,5.983923
12.211994,11.682967,-8.821762,7.8639054
23.187384,11.63443,7.2114763,6.5697756
22.817719,11.316592,6.233776,6.614409
7.9588027,-38.628284,21.00671,6.6773934
29.426823,-17.655598,8.746664,10.437489
13.166204,0.08732732,21.193113,3.354225
-17.653116,-19.202192,-8.747444,8.558551
32.16833,-24.874714,16.84445,10.346624
-24.162886,-22.497196,-6.4802003,7.962341
32.926617,-14.846367,12.989684,9.106716
-14.461205,-9.337639,-15.52585,10.077754
-9.782395,-31.48556,5.566293,6.4162416
-15.126941,-29.946089,8.620028,5.597274
-15.73404,-29.34994,9.261816,5.4255576
19.012716,-32.068428,13.334194,9.524605
18.445887,-31.586258,12.453439,9.65234
6.488774,2.9857838,14.828714,2.916226
-18.518059,-28.383762,-3.1047668,7.484769
-16.3338,-19.270456,14.307274,3.5056953
-15.55453,-29.199045,10.105066,5.2787967
34.393787,11.317935,15.407195,9.029332
11.711426,11.245731,-9.682627,7.9740176
-16.634645,3.0766382,-16.64336,9.336537
35.010693,10.0082245,25.751871,7.859244
34.526253,9.335531,25.50575,7.729593
21.424492,12.828633,-2.064841,7.62145
26.216082,-8.396589,-5.569494,11.925691
20.354303,-28.366488,9.493831,10.716968
26.869802,-7.673865,-5.4711843,11.736621
32.792812,-13.377718,12.22454,9.052696
32.759132,21.363832,35.750256,9.558584
33.22578,22.126863,35.165913,9.510388
6.9315486,10.651345,5.867169,4.9530087
32.20891,20.484404,35.08715,9.34756
32.041405,19.421469,34.772945,9.1915655
-18.345171,-17.70969,-6.6189966,8.119841
-2.2116525,-27.653658,-1.8232746,8.434738
9.588393,-21.953152,-5.500037,11.1658
28.839663,-9.56971,0.3271629,11.158614
10.784213,-1.260415,-13.972348,10.083382
-10.620271,-8.877979,-15.5926485,10.365997
-18.730797,-16.340723,10.459047,4.332855
-24.247599,-17.044727,0.51805127,6.5591083
-24.416212,-18.091036,-0.088721216,6.756959
-21.590895,-28.67236,-10.295977,8.884253
-13.434758,-19.401342,-9.05201,9.311686
5.4129777,-4.1798916,-15.484041,10.210727
-4.25458,-30.15127,1.681757,7.547815
16.555029,-24.756798,1.3866867,11.643876
13.580366,-38.22472,20.607845,7.603171
32.938847,-11.279336,17.57462,7.979441
-19.48761,-24.031815,-14.036917,9.882898
19.540825,-20.82884,-3.975932,13.083771
3.255978,-32.425537,9.907367,7.3550715
29.862413,6.5869284,2.613189,8.773844
30.944328,-13.740934,1.9973327,11.542827
-10.727136,3.6228764,0.025348876,5.750182
-19.57039,-8.945599,-10.394504,8.692355
5.977874,11.585273,-1.1668583,6.046855
33.57937,2.3934426,3.192574,9.839515
24.981054,18.762396,18.229055,7.0636797
24.789827,-34.517906,23.205984,9.481627
9.816089,-30.119585,7.3757668,9.186601
27.607016,19.772987,25.117453,7.78073
21.775131,14.518201,24.997513,6.395283
21.08631,13.269169,24.05927,6.1035323
33.4558,-18.839405,14.712726,9.459396
29.292978,-1.5977091,21.15779,6.592572
-15.173099,-27.776098,-6.4668965,8.041789
-3.8710604,-18.88885,-8.513895,10.108391
-4.8210807,-20.308056,-7.6526885,9.75096
21.851387,2.1656141,-12.494283,10.186456
15.693666,-2.0252428,-12.2307205,10.456036
-17.555359,-1.3622398,1.0274608,6.2672324
11.5006075,-7.553573,-12.981496,11.136211
3.342807,5.5848465,-14.704654,8.553363
-18.705862,-4.409902,2.7550807,5.998715
13.165072,12.215019,-7.151446,7.678724
12.467858,12.3113,-6.2639446,7.4744835
26.019953,-21.427006,7.3431234,11.184735
35.81201,9.753354,19.540913,8.771093
3.3429253,-2.2341745,16.367502,1.8343152
-17.035656,-26.669764,11.766158,4.5895667
10.268213,-32.127388,10.673908,8.658462
9.742421,-31.648373,9.851649,8.734388
-19.313347,-21.632624,-12.491745,9.367274
-23.392595,0.53777725,-11.502023,8.884334
10.102887,-29.604124,6.558983,9.363589
30.729467,-2.6045558,7.2261577,9.495078
-4.9976215,-5.1471157,-16.128798,9.884696
21.319283,15.551377,23.34707,6.3954444
33.159565,-9.80564,13.114153,8.596335
10.255851,-36.202652,16.413488,7.4492264
-15.568243,1.9203084,-4.097892,7.0920863
12.971462,10.698761,8.773917,5.106533
-19.23855,-9.547006,-11.960806,9.022444
-21.157215,-14.124049,-3.3732429,7.4066925
29.187616,-11.691346,2.055548,11.080634
17.29934,8.764412,16.798222,4.8204193
-4.818718,-1.152036,10.295546,2.8918002
15.737683,-21.36154,-3.600892,12.247901
-15.24594,2.773169,-9.884335,8.12601
21.723768,10.114683,24.954727,5.8348947
7.1973686,-28.749096,3.5495327,9.084795
5.386426,-28.56063,2.3482802,8.867813
31.004898,2.7189386,22.618587,6.842158
14.194891,-0.82996273,22.903812,3.5427136
-18.870228,-27.431108,-12.07728,9.317515
-16.2483,-20.289843,-9.914804,8.908716
34.54429,-25.029362,23.140251,10.076125
18.740599,-33.82665,15.520691,8.956
7.7041063,-35.8599,15.727004,7.217331
8.865869,-31.70246,9.706011,8.59634
31.20931,-8.728414,20.58136,7.2031975
24.787548,0.81797135,-12.837197,10.678612
11.665132,8.157854,13.237888,4.2505527
18.255537,-28.69567,8.668548,10.545783
-21.801971,-7.0399055,-13.441919,9.38091
30.139296,17.918491,16.553625,7.6938796
30.413906,-12.620635,6.3800497,10.278491
30.121096,-10.969272,5.3444533,10.332132
3.5944972,-10.075154,23.535212,1.7627591
31.801733,14.307458,-3.8164804,9.790902
32.650288,9.334526,4.651211,9.529455
16.606121,9.63488,-10.467414,8.60093
36.140095,5.357542,-6.81984,11.631498
-9.13241,-31.585968,11.08349,5.626529
29.44707,7.1788116,2.3111377,8.659287
-8.950167,-28.502228,21.793407,3.5445607
-3.8079522,5.0407906,5.476556,4.2307067
30.695477,19.659758,21.373346,8.185257
-21.916056,-13.250799,2.9414296,6.018336
-22.39177,-13.775634,2.077807,6.2030888
-21.983253,-12.713909,2.024176,6.2416034
-12.59447,-12.176287,-14.129437,9.938005
15.529984,-5.5148506,-11.91321,11.032448
16.232332,-5.1535726,-11.761323,11.004361
-20.827019,-4.551077,-3.868629,7.3499794
-0.3183124,-6.705925,-15.508629,10.34914
-22.806814,-21.56236,3.5374615,6.1439004
1.0521352,5.80172,8.675425,3.5962064
0.6949821,5.122411,9.021935,3.4730012
20.996454,-2.4878538,-11.739746,10.898593
2.6858094,-31.776829,8.546266,7.4086
-5.934382,6.8519692,-2.4276495,5.900511
13.962716,-5.4967437,-12.435179,10.950274
5.268651,-5.439447,-15.313186,10.405189
-5.4538827,-30.02056,24.177116,3.8018372
-1.2992554,-9.555885,19.475195,0.34529597
30.586899,18.86525,31.010069,8.373371
32.506245,10.109409,26.279024,7.441692
13.985767,10.380036,10.565356,4.9686575
31.840208,8.475987,25.001877,7.2222724
21.729935,-20.861353,-4.479512,13.525714
-6.1871195,5.2120233,2.618926,4.9286213
2.6678348,10.111427,-10.589632,7.483207
-2.8157601,-28.670238,-0.62005675,8.123045
30.28365,-0.9212221,0.4849675,9.861933
-11.762079,-10.284113,-15.1306305,10.240928
36.53382,16.913067,33.928265,9.123357
-0.97862786,-33.560745,12.522636,6.1537366
26.705687,10.130059,-11.369571,9.524537
4.5971127,10.5078,-10.723264,7.628135
-4.961136,7.365081,-2.3355038,5.8144965
19.029707,11.620828,12.9764805,5.484031
19.74627,12.228655,12.828967,5.6452785
-22.2339,-20.00369,-7.91875,8.337011
29.629156,16.128479,30.049294,7.9597855
34.88054,19.30386,39.8693,10.292708
25.088999,-23.678257,8.88812,11.372494
30.449137,-12.167868,-0.3326328,11.736416
31.74045,-15.188025,10.366156,9.721862
32.374332,10.767532,3.559481,9.535441
-15.845877,2.155205,-6.47587,7.629013
15.815641,0.9759877,22.120667,3.8470352
26.582201,4.348326,23.12592,6.09634
14.829136,0.8854031,21.622684,3.6753776
-19.240358,-9.6109915,5.7840843,5.3736334
27.920622,13.290663,10.212041,7.2065196
-5.100357,-9.603214,-14.4093275,10.65862
20.853891,15.234891,20.351799,6.1922054
1.6237391,-13.861803,25.160154,2.0013266
-2.2346308,0.5440874,-16.3493,9.084736
-19.317476,-19.542032,-9.333084,8.655089
-0.17493047,-15.742571,25.091713,1.9364359
17.284512,11.239185,10.774848,5.3929553
31.156357,4.7486763,3.3625257,9.188548
6.978775,-23.027405,-5.3371,10.579446
-13.488308,2.102377,-15.007621,8.6356125
-1.1247573,8.254074,-12.8893585,7.7266884
5.242238,5.4563837,-14.4963875,8.686805
35.522198,10.872444,25.899649,8.010347
28.984869,-3.1997721,-0.15910639,10.285098
0.2736147,-0.49425206,-16.204659,9.361363
-21.764515,1.3496779,-11.118788,8.751581
-12.29531,-26.13158,-6.9685674,8.414298
-22.563114,0.5251665,-10.934119,8.744615
-15.367464,-20.72831,-9.934335,9.144876
-6.8866725,-19.419546,-8.321377,9.7953
27.39663,-0.6879022,21.815924,6.1252627
19.137796,7.2578425,-11.488815,9.17187
14.701755,-26.866951,3.7111154,10.835371
21.553185,-23.589602,3.9899492,12.209668
1.4618999,10.178356,-8.300676,7.0129013
33.011684,14.742869,30.692604,8.164977
7.6310654,-4.0571613,-14.935941,10.323238
-13.641731,-21.034935,17.76952,2.8957417
-1.134846,-8.115901,18.26864,0.53448784
0.9448511,-15.115409,25.38479,2.06514
8.922165,-32.22142,10.521082,8.4525385
-15.610618,-14.388336,13.504048,3.3625317
-8.210752,-28.691471,-1.3562561,7.731979
12.104188,-27.764357,3.9061785,10.184353
29.657976,-16.156914,7.5959516,10.581359
-14.431555,-27.714537,-5.6644325,7.918222
-11.772109,-18.420425,-9.489001,9.706945
3.8915434,7.218977,-14.015035,8.313571
-0.027827717,-27.80693,-1.1382751,8.552138
21.865252,16.557825,24.022121,6.615555
-2.6069686,-12.242265,21.097048,0.5448058
-18.85476,-15.949925,-6.1195784,8.038276
8.164618,-34.65992,13.954281,7.634389
30.940125,4.2023754,8.945197,8.986393
-6.2575645,6.390529,-0.9967473,5.6416354
-12.012459,-20.47756,19.323936,2.5071855
18.459827,-12.511103,-9.1839905,12.41745
3.9264917,8.730446,-13.075871,8.042726
28.204163,-0.69733286,21.787136,6.300652
13.794823,-1.6891975,-12.817609,10.317861
36.466396,15.485465,28.274738,8.681843
19.060984,-3.1671076,-11.592365,10.800277
14.779977,10.980071,8.864078,5.294876
35.3838,22.057842,33.860775,9.573763
-24.54771,-18.56516,1.4463948,6.5336976
1.7481138,0.77535063,-15.919752,9.22476
5.895195,-6.875512,-14.864579,10.675609
28.437632,-2.13497,-10.3055725,11.548058
9.249849,-4.834484,23.943565,2.750736
-10.022091,2.5223794,-14.819405,8.373164
-10.220436,1.6214265,-15.169898,8.532996
-22.213297,-0.27689096,-10.360679,8.543621
10.641556,-10.23086,-12.455904,11.529964
-22.838806,-13.999819,0.52817374,6.4969673
27.708147,18.367281,27.607397,7.6975145
36.347572,10.214037,22.688202,8.4295845
0.43754634,-15.204433,-11.287798,11.268966
